index,type,name,resident,streamed,parentStack
87,xmodelmesh,c_zom_der_zombie_body1_g_rlegoff_lod38bc72a63,320,35024,|c_zom_der_zombie_body1_g_rlegoff|xmodel|c_zom_der_zombie1_nohat|character|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
88,xmodelmesh,c_zom_der_zombie_body1_g_llegoff_lod32993a276,320,37712,|c_zom_der_zombie_body1_g_llegoff|xmodel|c_zom_der_zombie1_nohat|character|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
89,xmodelmesh,c_zom_der_zombie_body1_g_blegsoff_lod3776ad7c0,320,25536,|c_zom_der_zombie_body1_g_blegsoff|xmodel|c_zom_der_zombie1_nohat|character|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
90,xmodelmesh,c_zom_der_zombie_body2_lod344dafc87,608,130144,|c_zom_der_zombie_body2|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
91,xmodelmesh,c_zom_der_zombie_body2_g_upclean_lod3393e0449,608,94112,|c_zom_der_zombie_body2_g_upclean|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
92,xmodelmesh,c_zom_der_zombie_body2_g_rarmoff_lod3968192d5,704,80640,|c_zom_der_zombie_body2_g_rarmoff|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
93,xmodelmesh,c_zom_der_zombie_body2_g_larmoff_lod3ae55bc96,704,88016,|c_zom_der_zombie_body2_g_larmoff|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
94,xmodelmesh,c_zom_der_zombie_body2_g_behead_lod35d09dd7e,4304,0,|c_zom_der_zombie_body2_g_behead|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
95,xmodelmesh,c_zom_der_zombie_body2_g_lowclean_lod364af3fa9,320,36272,|c_zom_der_zombie_body2_g_lowclean|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
96,xmodelmesh,c_zom_der_zombie_body2_g_rlegoff_lod3e6d99ea9,416,27200,|c_zom_der_zombie_body2_g_rlegoff|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
97,xmodelmesh,c_zom_der_zombie_body2_g_llegoff_lod3b27e2b15,416,30880,|c_zom_der_zombie_body2_g_llegoff|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
98,xmodelmesh,c_zom_der_zombie_body2_g_blegsoff_lod3ddb198f9,416,21856,|c_zom_der_zombie_body2_g_blegsoff|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
99,xmodelmesh,p7_zm_der_light_shade_lod0c2bff678,464,14656,|p7_zm_der_light_shade|xmodel|maps/zm/zm_bunker_ascension.d3dbsp|gfx_map|zone_source/zm_bunker_ascension.zone|csv
100,xmodelmesh,c_zom_zod_zombie_fem_body1_g_rarmspawn_lod0be021e3f,368,15104,|c_zom_zod_zombie_fem_body1_g_rarmspawn|xmodel|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
101,xmodelmesh,c_zom_zod_zombie_fem_body1_g_rlegspawn_lod019d1b9e0,368,10864,|c_zom_zod_zombie_fem_body1_g_rlegspawn|xmodel|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
102,xmodelmesh,c_zom_zod_zombie_fem_body1_g_larmspawn_lod0504c0b52,368,15216,|c_zom_zod_zombie_fem_body1_g_larmspawn|xmodel|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
103,xmodelmesh,c_zom_zod_zombie_fem_body1_g_llegspawn_lod0ed640c28,368,10928,|c_zom_zod_zombie_fem_body1_g_llegspawn|xmodel|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
104,xmodelmesh,c_zom_der_helmet_1_lod275993693,224,17632,|c_zom_der_zombie_helmet1|xmodel|c_zom_der_zombie2|character|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
105,xmodelmesh,c_zom_der_head_1_lod22a74f240,208,59296,|c_zom_der_zombie_head1|xmodel|c_zom_der_zombie_headalias|xmodelalias|c_zom_der_zombie2_nohat|character|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
106,xmodelmesh,c_zom_der_head_2_lod2900ea178,208,54656,|c_zom_der_zombie_head2|xmodel|c_zom_der_zombie_headalias|xmodelalias|c_zom_der_zombie2_nohat|character|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
107,xmodelmesh,c_zom_der_head_3_lod22700a248,320,65392,|c_zom_der_zombie_head3|xmodel|c_zom_der_zombie_headalias|xmodelalias|c_zom_der_zombie2_nohat|character|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
108,xmodelmesh,c_zom_der_zombie_body1_g_behead_lod2e0f4e454,320,9552,|c_zom_der_zombie_body1_g_behead|xmodel|c_zom_der_zombie1_nohat|character|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
109,xmodelmesh,c_zom_der_zombie_body1_g_lowclean_lod2118693d3,224,75744,|c_zom_der_zombie_body1_g_lowclean|xmodel|c_zom_der_zombie1_nohat|character|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
110,xmodelmesh,c_zom_der_zombie_body1_g_rlegoff_lod27cd40052,320,51712,|c_zom_der_zombie_body1_g_rlegoff|xmodel|c_zom_der_zombie1_nohat|character|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
111,xmodelmesh,c_zom_der_zombie_body1_g_llegoff_lod2f7127018,320,57824,|c_zom_der_zombie_body1_g_llegoff|xmodel|c_zom_der_zombie1_nohat|character|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
112,xmodelmesh,c_zom_der_zombie_body1_g_blegsoff_lod26f0a12a7,320,33536,|c_zom_der_zombie_body1_g_blegsoff|xmodel|c_zom_der_zombie1_nohat|character|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
113,xmodelmesh,c_zom_der_zombie_body2_lod2be130d8a,608,240656,|c_zom_der_zombie_body2|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
114,xmodelmesh,c_zom_der_zombie_body2_g_upclean_lod28bd32b62,608,171408,|c_zom_der_zombie_body2_g_upclean|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
115,xmodelmesh,c_zom_der_zombie_body2_g_rarmoff_lod2bc7fae3e,704,151440,|c_zom_der_zombie_body2_g_rarmoff|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
116,xmodelmesh,c_zom_der_zombie_body2_g_larmoff_lod25ae69e7,704,161664,|c_zom_der_zombie_body2_g_larmoff|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
117,xmodelmesh,c_zom_der_zombie_body2_g_behead_lod229208994,352,7120,|c_zom_der_zombie_body2_g_behead|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
118,xmodelmesh,c_zom_der_zombie_body2_g_lowclean_lod2fda2a6ea,320,69616,|c_zom_der_zombie_body2_g_lowclean|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
119,xmodelmesh,c_zom_der_zombie_body2_g_rlegoff_lod27b186e2f,416,49200,|c_zom_der_zombie_body2_g_rlegoff|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
120,xmodelmesh,c_zom_der_zombie_body2_g_llegoff_lod26f41bbce,416,54768,|c_zom_der_zombie_body2_g_llegoff|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
121,xmodelmesh,c_zom_der_zombie_body2_g_blegsoff_lod27f4952d3,416,34352,|c_zom_der_zombie_body2_g_blegsoff|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
122,material,ei/gfx_gel_splat_string_lit|dup,33,0,|zm_bunker_ascension|texturecombo
123,material,ei/gfx_gel_splat_string_spec|dup,34,0,|zm_bunker_ascension|texturecombo
124,image,fxt_gel_splat_string,22,0,|ei/gfx_gel_splat_string_lit|material|blood/fx_blood_impact_exp_body_lg_zmb|fx|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
125,image,fxt_gel_splat_string_n,24,0,|ei/gfx_gel_splat_string_spec|material|blood/fx_blood_gib_leg_sever_burst|fx|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
126,techset,ei/effect_lit_specular_blend#2843f95a,39,0,|ei/gfx_water_splash_spec|material|blood/fx_blood_gib_leg_sever_burst|fx|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
127,material,ei/gfx_gel_drops_full_lite_spec|dup,2385,0,|zm_bunker_ascension|texturecombo
128,image,fxt_gel_drops,15,0,|ei/gfx_gel_drops_spec|material|blood/fx_blood_gib_leg_sever_burst|fx|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
129,image,fxt_gel_drops_n,17,0,|ei/gfx_gel_drops_spec|material|blood/fx_blood_gib_leg_sever_burst|fx|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
130,material,ei/gfx_gel_splat_full_lit|dup,31,0,|zm_bunker_ascension|texturecombo
131,image,fxt_gel_splat_full,20,0,|ei/gfx_gel_splat_full_lit|material|blood/fx_blood_impact_exp_body_lg_zmb|fx|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
132,material,ei/gfx_gel_splat_spread_lit|dup,33,0,|zm_bunker_ascension|texturecombo
133,image,fxt_gel_splat_spread,22,0,|ei/gfx_gel_splat_spread_lit|material|blood/fx_blood_impact_exp_body_lg_zmb|fx|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
134,material,ei/gfx_gel_splat_radial_lit|dup,33,0,|zm_bunker_ascension|texturecombo
135,image,fxt_gel_splat_radial,22,0,|ei/gfx_gel_splat_radial_lit|material|impacts/fx_bul_impact_blood_head_fatal_meat_trail|fx|impacts/fx_bul_impact_blood_head_fatal_exit|fx|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
136,material,ei/gfx_water_splash_side_bits|dup,35,0,|zm_bunker_ascension|texturecombo
137,image,fxt_water_splash_side_bits,28,0,|ei/gfx_water_splash_side_bits|material|blood/fx_blood_gib_leg_sever_burst|fx|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
138,material,ei/gfx_fog_slow_sm_anim_lit|dup,33,0,|zm_bunker_ascension|texturecombo
139,image,fxt_fog_slow_sm_anim,22,0,|ei/gfx_fog_slow_sm_anim_lit|material|player/fx_plyr_footstep_dust_dirt|fx|player_footstep|surfacefxtable|c_54i_grunt_fx_table|scriptbundle|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
140,material,ei/gfx_debris_clump_lit|dup,29,0,|zm_bunker_ascension|texturecombo
141,image,fxt_debris_clump,18,0,|ei/gfx_debris_clump_lit|material|blood/fx_blood_impact_exp_body_lg_zmb|fx|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
142,material,ei/gfx_fire_flame_base_2_anim_em|dup,38,0,|zm_bunker_ascension|texturecombo
143,image,fxt_fire_flame_base_2_anim,28,0,|ei/gfx_fire_flame_base_2_anim_em|material|blood/fx_blood_impact_exp_body_lg_zmb|fx|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
144,material,ei/gfx_exp_billow_md_anim_em|dup,34,0,|zm_bunker_ascension|texturecombo
145,image,fxt_exp_billow_md_anim,24,0,|ei/gfx_exp_billow_md_anim_em|material|blood/fx_blood_impact_exp_body_lg_zmb|fx|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
146,image,fxt_exp_billow_md_anim_mask,29,0,|ei/gfx_exp_billow_md_anim_em|material|blood/fx_blood_impact_exp_body_lg_zmb|fx|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
147,material,ei/gfx_blood_impact_drops|dup,31,0,|zm_bunker_ascension|texturecombo
148,image,fxt_blood_impact_drops,24,0,|ei/gfx_blood_impact_drops|material|impacts/fx_bul_impact_blood_head_fatal_exit|fx|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
149,material,gfx_decal_blood_splatter_02|dup,33,0,|zm_bunker_ascension|texturecombo
150,material,vd/gfx_decal_blood_splatter_02|dup,36,0,|zm_bunker_ascension|texturecombo
151,material,vdd/gfx_decal_blood_splatter_02|dup,37,0,|zm_bunker_ascension|texturecombo
152,image,i_t7_decal_blood_splatter_02_c,32,0,|vdd/gfx_decal_blood_splatter_02|material|impacts/fx_bul_impact_blood_head_fatal_exit_uw|fx|impacts/fx_bul_impact_blood_head_fatal_exit|fx|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
153,image,i_t7_decal_blood_splatter_02_n,32,0,|vdd/gfx_decal_blood_splatter_02|material|impacts/fx_bul_impact_blood_head_fatal_exit_uw|fx|impacts/fx_bul_impact_blood_head_fatal_exit|fx|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
154,material,gfx_decal_blood_splatter_03|dup,33,0,|zm_bunker_ascension|texturecombo
155,material,vd/gfx_decal_blood_splatter_03|dup,36,0,|zm_bunker_ascension|texturecombo
156,material,vdd/gfx_decal_blood_splatter_03|dup,37,0,|zm_bunker_ascension|texturecombo
157,image,i_t7_decal_blood_splatter_03_c,32,0,|vdd/gfx_decal_blood_splatter_03|material|impacts/fx_bul_impact_blood_head_fatal_exit_uw|fx|impacts/fx_bul_impact_blood_head_fatal_exit|fx|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
158,image,i_t7_decal_blood_splatter_03_n,32,0,|vdd/gfx_decal_blood_splatter_03|material|impacts/fx_bul_impact_blood_head_fatal_exit_uw|fx|impacts/fx_bul_impact_blood_head_fatal_exit|fx|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
159,material,ei/gfx_smk_whisp_anim_02_lit|dup,34,0,|zm_bunker_ascension|texturecombo
160,image,fxt_smk_whisp_anim_2,22,0,|ei/gfx_smk_whisp_anim_02_lit|material|impacts/fx_bul_impact_blood_head_fatal_exit_uw|fx|impacts/fx_bul_impact_blood_head_fatal_exit|fx|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
161,material,ei/gfx_smk_billow_sm_anim_lit|dup,35,0,|zm_bunker_ascension|texturecombo
162,image,fxt_smk_billow_sm_anim,24,0,|ei/gfx_smk_billow_sm_anim_lit|material|player/fx_plyr_jump_dust_dirt|fx|player_jump_start|surfacefxtable|c_54i_grunt_fx_table|scriptbundle|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
163,material,ei/gfx_fog_slow_lg_anim_lit|dup,33,0,|zm_bunker_ascension|texturecombo
164,image,fxt_fog_slow_lg_anim,22,0,|ei/gfx_fog_slow_lg_anim_lit|material|player/fx_plyr_land_dust_dirt_xlg|fx|player_vtol_drop|surfacefxtable|c_54i_grunt_fx_table|scriptbundle|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
165,material,ei/gfx_smk_billow_thick_anim_lit_full_lite|dup,48,0,|zm_bunker_ascension|texturecombo
166,image,fxt_smk_billow_thick_anim,27,0,|ei/gfx_smk_billow_thick_anim_lit_full_lite|material|player/fx_plyr_land_dust_dirt_xlg|fx|player_vtol_drop|surfacefxtable|c_54i_grunt_fx_table|scriptbundle|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
167,material,ei/gfx_fog_slow_md_anim_lit|dup,33,0,|zm_bunker_ascension|texturecombo
168,image,fxt_fog_slow_md_anim,22,0,|ei/gfx_fog_slow_md_anim_lit|material|player/fx_plyr_footstep_dust_dirt|fx|player_footstep|surfacefxtable|c_54i_grunt_fx_table|scriptbundle|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
169,image,zm_bunker_ascension_BC3_SRGB_combo,179,0,|zm_bunker_ascension|texturecombo
170,image,zm_bunker_ascension_BC7_SRGB_combo,291,0,|zm_bunker_ascension|texturecombo
171,image,zm_bunker_ascension_BC7_combo,286,0,|zm_bunker_ascension|texturecombo
172,image,zm_bunker_ascension_BC4_combo,230,0,|zm_bunker_ascension|texturecombo
173,texturecombo,zm_bunker_ascension,1749,0,||assetlist
174,techset,mc/sky_latlong_hdr#e6142445,165498,0,|mc/mtl_skybox_zm_factory|material|skybox_zm_factory|xmodel|maps/zm/zm_bunker_ascension.d3dbsp|gfx_map|zone_source/zm_bunker_ascension.zone|csv
175,image,skybox_default_day_ft,33554534,0,|mc/mtl_skybox_default_day|material|skybox_default_day|xmodel|zone_source/zm_bunker_ascension.zone|csv
176,material,mc/mtl_skybox_default_day,602,0,|skybox_default_day|xmodel|zone_source/zm_bunker_ascension.zone|csv
177,xmodelmesh,t6_skyboxfb7b39d6,224,11600,|skybox_zm_factory|xmodel|maps/zm/zm_bunker_ascension.d3dbsp|gfx_map|zone_source/zm_bunker_ascension.zone|csv
178,xmodel,skybox_default_day,152,0,|zone_source/zm_bunker_ascension.zone|csv
179,techset,create_lut2dv#da7372ff,24,0,|luts_t7_default|material|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
180,image,img_luts_curve_blend,4194325,0,|luts_t7_default|material|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
181,material,luts_t7_default,48,0,|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
182,map_ents,maps/zm/zm_bunker_ascension.d3dbsp,6097,0,|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
183,techset,mc/lit#e6142445,17,0,|mc/bullet_collision_metal|material|p7_zm_der_light_shade|xmodel|maps/zm/zm_bunker_ascension.d3dbsp|gfx_map|zone_source/zm_bunker_ascension.zone|csv
184,material,mc/bullet_collision_metal,27,0,|p7_zm_der_light_shade|xmodel|maps/zm/zm_bunker_ascension.d3dbsp|gfx_map|zone_source/zm_bunker_ascension.zone|csv
185,techset,mc/lit_micro_tile_blend_advanced#e6142445,699810,0,|mc/mtl_p7_zm_der_light_set_metal_aluminum|material|p7_zm_der_light_shade|xmodel|maps/zm/zm_bunker_ascension.d3dbsp|gfx_map|zone_source/zm_bunker_ascension.zone|csv
186,image,i_mtl_p7_zm_der_light_set_m,100,746408,|mc/mtl_p7_zm_der_light_set_metal_aluminum|material|p7_zm_der_light_shade|xmodel|maps/zm/zm_bunker_ascension.d3dbsp|gfx_map|zone_source/zm_bunker_ascension.zone|csv
187,image,$white_ao,11,0,|vdd/gfx_decal_blood_fatal_02|material|blood/fx_blood_decal_impact_ground|fx|impacts/fx_bul_impact_blood_head_fatal_exit|fx|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
188,image,$gray_32_one_channel,22,0,|wc/t7_asphalt_deck_02|material|maps/zm/zm_bunker_ascension.d3dbsp|gfx_map|zone_source/zm_bunker_ascension.zone|csv
189,image,$spec_simple,14,0,|wc/t7_asphalt_deck_02|material|maps/zm/zm_bunker_ascension.d3dbsp|gfx_map|zone_source/zm_bunker_ascension.zone|csv
190,image,i_t7_micro_metal_grunge_scratch_03_n,301,371384,|mc/mtl_p7_zm_der_light_set_metal_aluminum|material|p7_zm_der_light_shade|xmodel|maps/zm/zm_bunker_ascension.d3dbsp|gfx_map|zone_source/zm_bunker_ascension.zone|csv
191,image,i_t7_micro_metal_bare_worn_01_g,280,218440,|mc/mtl_p7_zm_der_light_set_metal_aluminum|material|p7_zm_der_light_shade|xmodel|maps/zm/zm_bunker_ascension.d3dbsp|gfx_map|zone_source/zm_bunker_ascension.zone|csv
